playerName,age,hometown,college,team,number,height,weight,experience,id
"Sendejo, Andrew",29.0,"San Antonio , TX",Rice,Minnesota Vikings,34,185.42,95.25,7th season,andrewsendejo/2525323
"Holton, Johnny",26.0,"South Miami , FL",Cincinnati,Oakland Raiders,16,185.42,85.28,2nd season,johnnyholton/2556805
"Brown, Duane",31.0,"Richmond , VA",Virginia Tech,Houston Texans,76,193.04,142.88,10th season,duanebrown/808
"Ward, T.J.",30.0,"San Francisco , CA",Oregon,Denver Broncos,43,177.8,90.72,8th season,t.j.ward/494323
"Boling, Clint",28.0,"Atlanta , GA",Georgia,Cincinnati Bengals,65,195.58,138.35,7th season,clintboling/2495123
"Johnson, Austin",23.0,"Galloway , NJ",Penn State,Tennessee Titans,94,193.04,142.43,2nd season,austinjohnson/2556368
"Harmon, Duron",26.0,"Dover , DE",Rutgers,New England Patriots,30,185.42,92.99,5th season,duronharmon/2541243
"Grant, Corey",25.0,"Opelika , AL",Auburn,Jacksonville Jaguars,30,180.34,92.53,3rd season,coreygrant/2553650
"Dalton, Andy",29.0,"Katy , TX",Texas Christian,Cincinnati Bengals,14,187.96,99.79,7th season,andydalton/2495143
"Perkins, Josh",23.0,"Carson , CA",Washington,Atlanta Falcons,82,190.5,102.97,2nd season,joshperkins/2556444
"Martin, Nick",24.0,"Indianapolis , IN",Notre Dame,Houston Texans,66,193.04,135.62,2nd season,nickmartin/2555189
"Clemens, Kellen",34.0,"Burns , OR",Oregon,Los Angeles Chargers,10,187.96,99.79,12th season,kellenclemens/2506895
"Gillislee, Mike",26.0,"Deland , FL",Florida,New England Patriots,35,180.34,99.34,4th season,mikegillislee/2539663
"Webb, Joe",30.0,"Birmingham , AL",Alabama-Birmingham,Carolina Panthers,14,193.04,106.59,8th season,joewebb/1037347
"Jones, Jonathan",23.0,"Carrollton , GA",Auburn,New England Patriots,31,177.8,86.18,2nd season,jonathanjones/2556571
"Verner, Alterraun",28.0,"Orange , CA",UCLA,Tampa Bay Buccaneers,21,177.8,84.82,8th season,alterraunverner/494317
"Parnell, Jermey",30.0,"Blytheville , AR",Mississippi,Jacksonville Jaguars,78,198.12,146.51,7th season,jermeyparnell/2507728
"Sunseri, Vinnie",25.0,"Pittsburgh , PA",Alabama,San Francisco 49ers,40,182.88,95.25,4th season,vinniesunseri/2543549
"Sherman, Anthony",28.0,"North Attleboro , MA",Connecticut,Kansas City Chiefs,42,177.8,109.77,7th season,anthonysherman/2495340
"Iworah, Prince Charles",24.0,"Nashville , TN",Western Kentucky,San Francisco 49ers,30,177.8,87.54,1st season,princecharlesiworah/2556352
"Harris, Chris",27.0,"Bixby , OK",Kansas,Denver Broncos,25,177.8,90.26,7th season,chrisharris/2530510
"Gipson, Tashaun",26.0,"San Bernardino , CA",Wyoming,Jacksonville Jaguars,39,180.34,95.25,6th season,tashaungipson/2532848
"Norman, Josh",29.0,"Greenwood , SC",Coastal Carolina,Washington Redskins,24,182.88,90.72,6th season,joshnorman/2532920
"Jenkins, Mike",32.0,Neuenburg Germany,South Florida,Arizona Cardinals,43,177.8,89.36,10th season,mikejenkins/2507469
"Qvale, Brent",26.0,"Williston , ND",Nebraska,New York Jets,79,200.66,142.88,3rd season,brentqvale/2550528
"Nembot, Stephane",25.0,Douala Cameroon,Colorado,Baltimore Ravens,67,198.12,145.15,2nd season,stephanenembot/2556632
"Ehinger, Parker",24.0,"Rockford , MI",Cincinnati,Kansas City Chiefs,79,198.12,140.61,2nd season,parkerehinger/2555203
"Su'a-Filo, Xavier",26.0,"American Fork , UT",UCLA,Houston Texans,71,193.04,145.15,4th season,xaviersu'a-filo/2543666
"Lambert, DaVonte",22.0,"Keysville , GA",Auburn,Tampa Bay Buccaneers,75,187.96,127.91,2nd season,davontelambert/2556585
"Murphy, Trent",26.0,"Scottsdale , AZ",Stanford,Washington Redskins,93,195.58,131.54,4th season,trentmurphy/2543503
"Fuller, Kendall",22.0,"Baltimore , MD",Virginia Tech,Washington Redskins,38,180.34,88.9,2nd season,kendallfuller/2555349
"Joseph, Linval",28.0,", St. Croix",East Carolina,Minnesota Vikings,98,193.04,149.23,8th season,linvaljoseph/496802
"Hurst, James",25.0,"Danville , IN",North Carolina,Baltimore Ravens,74,195.58,141.52,4th season,jameshurst/2550210
"Joseph, Johnathan",33.0,"Rock Hill , SC",South Carolina,Houston Texans,24,180.34,83.91,12th season,johnathanjoseph/2495872
"Wake, Cameron",35.0,"Beltsville , MD",Penn State,Miami Dolphins,91,190.5,119.29,9th season,cameronwake/2506314
"Morgan, Derrick",28.0,"Lancaster , PA",Georgia Tech,Tennessee Titans,91,193.04,118.39,8th season,derrickmorgan/496828
"Schmidt, Colton",26.0,"Bakersfield , CA",California-Davis,Buffalo Bills,6,180.34,101.6,4th season,coltonschmidt/2542246
"Benenoch, Caleb",22.0,Lagos Nigeria,UCLA,Tampa Bay Buccaneers,77,195.58,138.35,2nd season,calebbenenoch/2555488
"Mathis, Robert",36.0,"Atlanta , GA",Alabama A&M,Indianapolis Colts,98,187.96,111.13,15th season,robertmathis/2505566
"Phillips, Jordan",24.0,"Benton , KS",Oklahoma,Miami Dolphins,97,198.12,151.95,3rd season,jordanphillips/2552492
"Gaines, Phillip",26.0,"Concord , MA",Rice,Kansas City Chiefs,23,182.88,87.54,4th season,phillipgaines/2543851
"Fiedorowicz, C.J.",25.0,"Crystal Lake , IL",Iowa,Houston Texans,87,195.58,120.2,4th season,c.j.fiedorowicz/2543721
"Evans, Mike",23.0,"Dallas , TX",Texas A&M,Tampa Bay Buccaneers,13,195.58,104.78,4th season,mikeevans/2543468
"Kirksey, Christian",24.0,"St. Louis , MO",Iowa,Cleveland Browns,58,187.96,106.59,4th season,christiankirksey/2543720
"Ealy, Kony",25.0,"St. Louis , MO",Missouri,New England Patriots,94,193.04,124.74,4th season,konyealy/2543484
"Strong, Jaelen",23.0,"Philadelphia , PA",Arizona State,Houston Texans,11,187.96,92.99,3rd season,jaelenstrong/2552463
"Hull, Mike",26.0,"Ellwood City , PA",Penn State,Miami Dolphins,45,182.88,105.69,2nd season,mikehull/2552317
"Prosinski, Chris",30.0,"Newcastle , WY",Wyoming,Chicago Bears,31,185.42,96.62,7th season,chrisprosinski/2499249
"Clark, Kenny",21.0,"San Bernardino , CA",UCLA,Green Bay Packers,97,187.96,142.43,2nd season,kennyclark/2555282
"Gordon, Dillon",23.0,"Laplace , LA",LSU,Philadelphia Eagles,69,193.04,146.06,2nd season,dillongordon/2556802
"Hawley, Joe",28.0,"Bakersfield , CA",Nevada-Las Vegas,Tampa Bay Buccaneers,68,190.5,136.98,8th season,joehawley/497012
"Brown, John",27.0,"Homestead , FL",Pittsburg State,Arizona Cardinals,12,180.34,81.19,4th season,johnbrown/2543847
"Thompson, Deonte",28.0,"Belle Glade , FL",Florida,Chicago Bears,14,182.88,92.99,5th season,deontethompson/2534436
"Williams, Aaron",27.0,"San Jose , CA",Texas,Buffalo Bills,23,182.88,90.26,7th season,aaronwilliams/2508110
"Price, Jabari",24.0,"Pompano Beach , FL",North Carolina,Minnesota Vikings,25,180.34,90.72,4th season,jabariprice/2543624
"West, Terrance",26.0,"Fort Lauderdale , FL",Towson,Baltimore Ravens,28,177.8,102.06,4th season,terrancewest/2543664
"Myers, Brandon",31.0,"Prairie City , IA",Iowa,Tampa Bay Buccaneers,82,190.5,116.12,9th season,brandonmyers/89766
"James, Jesse",23.0,"Mckeesport , PA",Penn State,Pittsburgh Steelers,81,200.66,118.39,3rd season,jessejames/2552633
"Janis, Jeff",25.0,"Oscoda , MI",Saginaw Valley State,Green Bay Packers,83,190.5,99.34,4th season,jeffjanis/2543750
"Sherman, Richard",29.0,"Compton , CA",Stanford,Seattle Seahawks,25,190.5,88.45,7th season,richardsherman/2495507
"Mathews, Ryan",29.0,"Riverside , CA",Fresno State,Philadelphia Eagles,24,182.88,99.79,8th season,ryanmathews/497188
"Cowser, James",26.0,"Kaysville , UT",Southern Utah,Oakland Raiders,47,190.5,112.04,2nd season,jamescowser/2556797
"Witten, Jason",35.0,"Knoxville , TN",Tennessee,Dallas Cowboys,82,198.12,119.29,15th season,jasonwitten/2505629
"Smith, Aldon",27.0,"Greenwood , MS",Missouri,Oakland Raiders,99,193.04,120.2,6th season,aldonsmith/2495487
"Mayo, David",23.0,"Scapoose , OR",Texas State,Carolina Panthers,55,187.96,111.13,3rd season,davidmayo/2553441
"Franks, Andrew",24.0,"Carmel , CA",RPI,Miami Dolphins,3,185.42,91.63,3rd season,andrewfranks/2553648
"Bakhtiari, David",25.0,"San Mateo , CA",Colorado,Green Bay Packers,69,193.04,140.61,5th season,davidbakhtiari/2540183
"Siemian, Trevor",25.0,"Windermere , FL",Northwestern,Denver Broncos,13,190.5,99.79,3rd season,trevorsiemian/2553457
"Peerman, Cedric",30.0,"Lynchburg , VA",Virginia,Cincinnati Bengals,30,177.8,96.16,8th season,cedricpeerman/79629
"Higbee, Tyler",24.0,"Atlanta , GA",Western Kentucky,Los Angeles Rams,89,193.04,110.22,2nd season,tylerhigbee/2555364
"Turner, Trai",23.0,"New Orleans , LA",LSU,Carolina Panthers,70,190.5,140.61,4th season,traiturner/2543606
"Mills, Jalen",23.0,"Dallas , TX",LSU,Philadelphia Eagles,31,182.88,86.64,2nd season,jalenmills/2555383
"Johnson, Tom",32.0,"Moss Point , MS",Southern Mississippi,Minnesota Vikings,92,190.5,130.63,7th season,tomjohnson/2506779
"Brown, Malcolm",24.0,"Biloxi , MS",Texas,Los Angeles Rams,39,180.34,101.6,2nd season,malcolmbrown/2552382
"Davis, Geremy",25.0,"Atlanta , GA",Connecticut,Los Angeles Chargers,81,187.96,98.43,3rd season,geremydavis/2552654
"Bridgewater, Teddy",24.0,"Miami , FL",Louisville,Minnesota Vikings,5,187.96,97.52,4th season,teddybridgewater/2543465
"Sudfeld, Nate",23.0,"Modesto , CA",Indiana,Washington Redskins,2,198.12,106.59,2nd season,natesudfeld/2555427
"Anger, Bryan",28.0,"Camarillo , CA",California,Tampa Bay Buccaneers,9,190.5,92.99,6th season,bryananger/2533000
"Jackson, Gabe",25.0,"Liberty , MS",Mississippi State,Oakland Raiders,66,190.5,151.95,4th season,gabejackson/2543733
"Looney, Joe",26.0,"Lake Worth , FL",Wake Forest,Dallas Cowboys,73,190.5,142.88,5th season,joelooney/2532896
"Covington, Christian",23.0,Vancouver Canada,Rice,Houston Texans,95,187.96,138.35,3rd season,christiancovington/2552602
"Delaire, Ryan",25.0,"Hartford , CT",Towson,Carolina Panthers,91,193.04,120.2,3rd season,ryandelaire/2553706
"Brown, Preston",24.0,"Cincinnati , OH",Louisville,Buffalo Bills,52,185.42,113.85,4th season,prestonbrown/2543814
"Thomas, Robert",26.0,"Muskogee , OK",Arkansas,New York Giants,99,190.5,147.42,2nd season,robertthomas/2550532
"Taylor, Lane",27.0,"Arlington , TX",Oklahoma State,Green Bay Packers,65,190.5,146.96,5th season,lanetaylor/2541898
"Groy, Ryan",26.0,"Charlotte , NC",Wisconsin,Buffalo Bills,72,195.58,145.15,4th season,ryangroy/2550569
"Thomas, De'Anthony",24.0,"Los Angeles , CA",Oregon,Kansas City Chiefs,13,172.72,79.83,4th season,de'anthonythomas/2543638
"Williams, Antwione",24.0,"Birmingham , AL",Georgia Southern,Detroit Lions,52,190.5,108.86,2nd season,antwionewilliams/2556376
"Sims, LeShaun",23.0,"Las Vegas , NV",Southern Utah,Tennessee Titans,36,182.88,92.08,2nd season,leshaunsims/2555551
"Irvin, Bruce",29.0,"Atlanta , GA",West Virginia,Oakland Raiders,51,190.5,113.4,6th season,bruceirvin/2532871
"Blair, Ronald",24.0,"Greensboro , GA",Appalachian State,San Francisco 49ers,98,190.5,122.47,2nd season,ronaldblair/2555251
"Easton, Nick",24.0,"Mebane , NC",Harvard,Minnesota Vikings,62,187.96,137.44,3rd season,nickeaston/2553520
"Williams, Daryl",24.0,"Newport News , VA",Oklahoma,Carolina Panthers,60,198.12,151.95,3rd season,darylwilliams/2552357
"Rudolph, Kyle",27.0,"Cincinnati , OH",Notre Dame,Minnesota Vikings,82,198.12,120.2,7th season,kylerudolph/2495438
"Keeton, Bryson",24.0,"Bakersfield , CA",Montana State,New York Jets,37,187.96,86.18,1st season,brysonkeeton/2556749
"Cravens, Su'a",21.0,"Los Angeles , CA",USC,Washington Redskins,36,185.42,100.7,2nd season,su'acravens/2555345
"Cooper, Xavier",25.0,"Olympia , WA",Washington State,Cleveland Browns,96,193.04,136.08,3rd season,xaviercooper/2552611
"Inman, Dontrelle",28.0,"Charleston , SC",Virginia,Los Angeles Chargers,15,190.5,92.99,4th season,dontrelleinman/2530700
"Perryman, Denzel",24.0,"Miami , FL",Miami (Fla.),Los Angeles Chargers,52,180.34,108.86,3rd season,denzelperryman/2552310
"McCain, Bobby",23.0,"Sylacauga , AL",Memphis,Miami Dolphins,28,180.34,87.09,3rd season,bobbymccain/2552434
"Thornton, Khyri",27.0,"Panama City , FL",Southern Mississippi,Detroit Lions,99,190.5,142.88,4th season,khyrithornton/2543653
"Miles, Rontez",28.0,"Braddock , PA",California (PA),New York Jets,45,182.88,92.08,3rd season,rontezmiles/2540287
"Guion, Letroy",29.0,"Starke , FL",Florida State,Green Bay Packers,98,193.04,146.06,10th season,letroyguion/1720
"Forsett, Justin",31.0,"Lakeland , FL",California,Denver Broncos,20,172.72,88.45,10th season,justinforsett/927
"Jefferson, Quinton",24.0,"Pittsburgh , PA",Maryland,Seattle Seahawks,99,193.04,132.0,2nd season,quintonjefferson/2555358
"Ogbuehi, Cedric",25.0,"Dallas , TX",Texas A&M,Cincinnati Bengals,70,195.58,140.61,3rd season,cedricogbuehi/2552355
"Crawford, Tyrone",27.0,Canada,Boise State,Dallas Cowboys,98,193.04,129.27,6th season,tyronecrawford/2532821
"Grimes, Brent",33.0,"Philadelphia , PA",Shippensburg,Tampa Bay Buccaneers,24,177.8,83.91,11th season,brentgrimes/2506861
"Elam, Matt",25.0,"West Palm Beach , FL",Florida,Baltimore Ravens,33,177.8,94.35,5th season,mattelam/2540153
"Jones, Cyrus",23.0,"Alexander City , AL",Alabama,New England Patriots,41,177.8,90.72,2nd season,cyrusjones/2555380
"Robinson, Rashard",21.0,"Pompano Beach , FL",LSU,San Francisco 49ers,33,185.42,80.29,2nd season,rashardrobinson/2555546
"Booker, Devontae",25.0,"Sacramento , CA",Utah,Denver Broncos,23,180.34,99.34,2nd season,devontaebooker/2555223
"Saffold, Rodger",29.0,"Bedford , OH",Indiana,Los Angeles Rams,76,195.58,150.59,8th season,rodgersaffold/497048
"Canady, Maurice",23.0,"Richmond , VA",Virginia,Baltimore Ravens,39,185.42,87.54,2nd season,mauricecanady/2555178
"Hansbrough, Russell",23.0,"Arlington , TX",Missouri,Tampa Bay Buccaneers,44,172.72,88.45,1st season,russellhansbrough/2556547
"Hall, Rannell",24.0,"Miami , FL",Central Florida,Cleveland Browns,85,182.88,90.72,2nd season,rannellhall/2553716
"Foster, Ramon",31.0,"Henning , TN",Tennessee,Pittsburgh Steelers,73,195.58,148.78,9th season,ramonfoster/81821
"Dotson, Demar",31.0,"Alexandria , LA",Southern Mississippi,Tampa Bay Buccaneers,69,205.74,142.88,9th season,demardotson/2507716
"Thompson, Chris",26.0,"Greenville , FL",Florida State,Washington Redskins,25,172.72,88.45,4th season,christhompson/2540011
"Pouncey, Maurkice",27.0,"Ardmore , OK",Florida,Pittsburgh Steelers,53,193.04,137.89,8th season,maurkicepouncey/497042
"Robinson, Edmond",25.0,"St. John's Island , SC",Newberry,Minnesota Vikings,51,190.5,111.13,3rd season,edmondrobinson/2552441
"Jordan, Cameron",27.0,"Minneapolis , MN",California,New Orleans Saints,94,193.04,130.18,7th season,cameronjordan/2495184
"Alexander, Maurice",26.0,"St. Louis , MO",Utah State,Los Angeles Rams,31,185.42,99.79,4th season,mauricealexander/2550145
"Burnett, Morgan",28.0,"Memphis , TN",Georgia Tech,Green Bay Packers,42,185.42,94.8,8th season,morganburnett/496727
"Diggs, Quandre",24.0,"Houston , TX",Texas,Detroit Lions,28,175.26,90.72,3rd season,quandrediggs/2552262
"Hogan, Chris",28.0,"Ramapo , NJ",Monmouth (N.J.),New England Patriots,15,185.42,95.25,5th season,chrishogan/2530515
"Nassib, Ryan",27.0,"West Chester , PA",Syracuse,New York Giants,12,187.96,101.15,5th season,ryannassib/2539961
"Siliga, Sealver",27.0,"West Jordan , UT",Utah,Tampa Bay Buccaneers,70,187.96,147.42,6th season,sealversiliga/2495486
"Stupar, Nate",29.0,"State College , PA",Penn State,New Orleans Saints,54,187.96,108.86,5th season,natestupar/2533459
"Sanford, Jamarca",31.0,"Batesville , MS",Mississippi,New Orleans Saints,33,177.8,90.72,9th season,jamarcasanford/71459
"Hall, DeAngelo",33.0,"Chesapeake , VA",Virginia Tech,Washington Redskins,23,177.8,91.63,14th season,deangelohall/2506108
"Bradford, Sam",29.0,"Oklahoma City , OK",Oklahoma,Minnesota Vikings,8,193.04,101.6,8th season,sambradford/497095
"Garland, Ben",29.0,"Grand Junction , CO",Air Force,Atlanta Falcons,63,195.58,139.71,4th season,bengarland/2507865
"Allison, Geronimo",23.0,"Tampa , FL",Illinois,Green Bay Packers,81,190.5,91.63,2nd season,geronimoallison/2556460
"Chickillo, Anthony",24.0,"Lithia , FL",Miami (Fla.),Pittsburgh Steelers,56,190.5,115.67,3rd season,anthonychickillo/2552266
"Gray, MarQueis",27.0,"Indianapolis , IN",Minnesota,Miami Dolphins,48,193.04,115.67,5th season,marqueisgray/2540259
"Reynolds, LaRoy",26.0,"Norfolk , VA",Virginia,Atlanta Falcons,53,185.42,108.86,5th season,laroyreynolds/2541741
"Lane, Jeremy",26.0,"Tyler , TX",Northwestern State-Louisiana,Seattle Seahawks,20,182.88,86.18,6th season,jeremylane/2534834
"DeOssie, Zak",33.0,"Andover , MA",Brown,New York Giants,51,193.04,112.94,11th season,zakdeossie/2507200
"Poole, Brian",24.0,"St. Petersburg , FL",Florida,Atlanta Falcons,34,175.26,96.62,2nd season,brianpoole/2556445
"Beyer, Brennen",24.0,"Sayville , NY",Michigan,Baltimore Ravens,45,190.5,116.12,1st season,brennenbeyer/2553490
"Carpenter, James",28.0,"Augusta , GA",Alabama,New York Jets,77,195.58,145.6,7th season,jamescarpenter/2495134
"Kearse, Jayron",23.0,"Fort Myers , FL",Clemson,Minnesota Vikings,27,193.04,97.52,2nd season,jayronkearse/2555156
"Dunlap, Carlos",28.0,"North Charleston , SC",Florida,Cincinnati Bengals,96,198.12,127.01,8th season,carlosdunlap/496780
"Everett, Deshazor",25.0,"Lake Charles , LA",Texas A&M,Washington Redskins,22,182.88,89.81,3rd season,deshazoreverett/2553710
"Langford, Jeremy",25.0,"Detroit , MI",Michigan State,Chicago Bears,33,182.88,95.71,3rd season,jeremylangford/2552379
"Thompson, Brandon",27.0,"Thomasville , GA",Clemson,Cincinnati Bengals,98,187.96,138.35,6th season,brandonthompson/2532959
"Williams, Trevor",23.0,"Baltimore , MD",Penn State,Los Angeles Chargers,42,180.34,86.64,2nd season,trevorwilliams/2556828
"Lee, Andy",34.0,"Westminster , SC",Pittsburgh,Carolina Panthers,8,185.42,83.91,14th season,andylee/2506017
"Nassib, Carl",24.0,"West Chester , PA",Penn State,Cleveland Browns,94,200.66,124.74,2nd season,carlnassib/2555270
"Brown, Jaron",27.0,"Cheraw , SC",Clemson,Arizona Cardinals,13,187.96,92.99,5th season,jaronbrown/2541966
"Oher, Michael",31.0,"Memphis , TN",Mississippi,Carolina Panthers,73,193.04,142.88,9th season,michaeloher/71419
"Brooks, Ron",28.0,"Dallas , TX",LSU,Philadelphia Eagles,33,177.8,86.18,6th season,ronbrooks/2533332
"Enunwa, Quincy",25.0,"Rialto , CA",Nebraska,New York Jets,81,187.96,102.06,3rd season,quincyenunwa/2543828
"Russell, KeiVarae",23.0,"Everett , WA",Notre Dame,Cincinnati Bengals,20,180.34,87.09,2nd season,keivaraerussell/2555547
"Pierre, Olsen",25.0,"Rahway , NJ",Miami (Fla.),Arizona Cardinals,72,195.58,132.9,2nd season,olsenpierre/2553583
"Pamphile, Kevin",26.0,"Miami , FL",Purdue,Tampa Bay Buccaneers,64,195.58,140.61,4th season,kevinpamphile/2549971
"Williams, Terrance",27.0,"Dallas , TX",Baylor,Dallas Cowboys,83,187.96,95.25,5th season,terrancewilliams/2539205
"Wilson, Tavon",27.0,"Washington , DC",Illinois,Detroit Lions,32,182.88,96.16,6th season,tavonwilson/2534830
"Carder, Tank",28.0,"Sweeny , TX",Texas Christian,Cleveland Browns,59,187.96,106.59,6th season,tankcarder/2533029
"Ponder, Christian",29.0,"Dallas , TX",Florida State,San Francisco 49ers,15,187.96,104.33,6th season,christianponder/2495215
"Howard, Xavien",23.0,"Houston , TX",Baylor,Miami Dolphins,25,185.42,89.81,2nd season,xavienhoward/2555539
"Mannion, Sean",25.0,"San Jose , CA",Oregon State,Los Angeles Rams,14,198.12,105.69,3rd season,seanmannion/2552576
"Adjei-Barimah, Jude",24.0,Pordenone Italy,Bowling Green State,Tampa Bay Buccaneers,38,180.34,90.72,3rd season,judeadjei-barimah/2554332
"Gilbert, Marcus",29.0,"Fort Lauderdale , FL",Florida,Pittsburgh Steelers,77,198.12,149.69,7th season,marcusgilbert/2508111
"Joyner, Lamarcus",26.0,"Miami , FL",Florida State,Los Angeles Rams,20,172.72,83.46,4th season,lamarcusjoyner/2543492
"Price, Givens",22.0,"Houston , TX",Nebraska,Arizona Cardinals,63,193.04,140.61,1st season,givensprice/2556446
"Barclay, Don",28.0,"Newport News , VA",West Virginia,Green Bay Packers,67,193.04,138.35,6th season,donbarclay/2534827
"Anderson, Derek",33.0,"Portland , OR",Oregon State,Carolina Panthers,3,198.12,106.59,13th season,derekanderson/2506546
"Ifedi, Germain",23.0,"Houston , TX",Texas A&M,Seattle Seahawks,76,195.58,147.42,2nd season,germainifedi/2555395
"Johnson, George",29.0,"Glassboro , NJ",Rutgers,Tampa Bay Buccaneers,94,193.04,120.2,6th season,georgejohnson/2517637
"Green, Virgil",28.0,"San Bernardino , CA",Nevada,Denver Broncos,85,195.58,115.67,7th season,virgilgreen/2495288
"Vigil, Nick",23.0,"Roy , UT",Utah State,Cincinnati Bengals,59,187.96,108.41,2nd season,nickvigil/2555528
"Latham, Darius",22.0,"Indianapolis , IN",Indiana,Oakland Raiders,75,193.04,138.8,2nd season,dariuslatham/2556811
"Derby, A.J.",25.0,"Iowa City , IA",Arkansas,Denver Broncos,83,195.58,115.67,3rd season,a.j.derby/2552580
"Goodson, Demetri",27.0,"Charleston , WV",Baylor,Green Bay Packers,39,180.34,89.36,4th season,demetrigoodson/2543557
